bpm_gt,bpm_pred,failure_reason,level,method,n_tones,n_valid_tones,outlier_frac,quality,quality_pr,quality_snr,quality_stability,rel_err_pct,scenario,segment,selected_variable,valid,variable,variables_used,window_index
8.675,6.863303172571086,,channel,equal_average,72,72,0.013888888888888888,0.5717791685127057,1.5756033242989762,6.19322707137737,0.4745676051883457,20.88411328448317,cs_091339,1a,,True,phases,,7
8.675,9.012463017180455,,channel,liu_weighted_median,72,72,0.013888888888888888,1.5756033242989762,1.5756033242989762,4.353845251796511,0.4745676051883457,3.8900635986219476,cs_091339,1a,,True,phases,,7
8.675,8.905670613448992,,channel,snr_mrc,72,72,0.013888888888888888,0.5717791685127057,1.5756033242989762,11.029481690173917,0.4745676051883457,2.6590272443687732,cs_091339,1a,,True,phases,,7
8.675,7.309419670563679,,channel,quality_mrc,72,72,0.013888888888888888,0.5717791685127057,1.5756033242989762,6.0255828459997876,0.4745676051883457,15.741559993502264,cs_091339,1a,,True,phases,,7
8.675,12.2591302727742,,channel,best_tone,72,72,0.0,0.48566160833278776,1.2367023885944564,6.884793326598699,0.370506740173453,41.31562274091296,cs_091339,1a,,True,local_amplitudes,,8
8.675,11.009919226436695,,channel,equal_average,72,72,0.0,0.4721087219960863,1.2367023885944564,5.51157854450628,0.370506740173453,26.915495405610308,cs_091339,1a,,True,local_amplitudes,,8
8.675,11.881123199895775,,channel,liu_weighted_median,72,72,0.0,1.2367023885944564,1.2367023885944564,3.066415402916183,0.370506740173453,36.958192506003165,cs_091339,1a,,True,local_amplitudes,,8
8.675,10.764326413109183,,channel,snr_mrc,72,72,0.0,0.31972775970236794,1.2367023885944564,1.7119495534326916,0.370506740173453,24.084454329788844,cs_091339,1a,,True,local_amplitudes,,8
8.675,11.050923410608785,,channel,quality_mrc,72,72,0.0,0.459052370916491,1.2367023885944564,5.066833502418226,0.370506740173453,27.388166116527774,cs_091339,1a,,True,local_amplitudes,,8
8.675,11.024837030062592,,channel,best_tone,72,72,0.013888888888888888,0.5968221113459028,2.0071781200859355,9.872866273795056,0.4236515418146407,27.08745855979932,cs_091339,1a,,True,remote_amplitudes,,8
8.675,10.765769665248186,,channel,equal_average,72,72,0.013888888888888888,0.539550000811615,2.0071781200859355,4.43314185946936,0.4236515418146407,24.101091242054007,cs_091339,1a,,True,remote_amplitudes,,8
8.675,11.024837030062592,,channel,liu_weighted_median,72,72,0.013888888888888888,2.0071781200859355,2.0071781200859355,4.13967273080215,0.4236515418146407,27.08745855979932,cs_091339,1a,,True,remote_amplitudes,,8
8.675,10.939568837178452,,channel,snr_mrc,72,72,0.013888888888888888,0.5968221113459028,2.0071781200859355,11.405570169464271,0.4236515418146407,26.10453990983806,cs_091339,1a,,True,remote_amplitudes,,8
8.675,10.827837663009648,,channel,quality_mrc,72,72,0.013888888888888888,0.5968221113459028,2.0071781200859355,6.863881503727474,0.4236515418146407,24.81657248426106,cs_091339,1a,,True,remote_amplitudes,,8
8.675,9.706046718898916,,channel,best_tone,72,72,0.027777777777777776,0.5683273002950715,1.639998734066263,8.94663281582437,0.4477257099172603,11.885264771169053,cs_091339,1a,,True,phases,,8
8.675,6.328124999999999,,channel,equal_average,72,72,0.027777777777777776,0.5683273002950715,1.639998734066263,13.420642808988301,0.4477257099172603,27.05331412103748,cs_091339,1a,,True,phases,,8
8.675,8.843338522974024,,channel,liu_weighted_median,72,72,0.027777777777777776,1.639998734066263,1.639998734066263,4.027069269592211,0.4477257099172603,1.9405017057524323,cs_091339,1a,,True,phases,,8
8.675,7.605052575458532,,channel,snr_mrc,72,72,0.027777777777777776,0.5683273002950715,1.639998734066263,11.960008556077218,0.4477257099172603,12.333687890967937,cs_091339,1a,,True,phases,,8
8.675,6.674069249254109,,channel,quality_mrc,72,72,0.027777777777777776,0.5683273002950715,1.639998734066263,10.735168278476749,0.4477257099172603,23.06548415845408,cs_091339,1a,,True,phases,,8
8.675,12.245961536650311,,channel,best_tone,72,72,0.0,0.47525278839494967,1.1966085952452066,7.906697411310795,0.3588243395474988,41.163821748130374,cs_091339,1a,,True,local_amplitudes,,9
8.675,10.958776445966873,,channel,equal_average,72,72,0.0,0.47525278839494967,1.1966085952452066,8.076838902010419,0.3588243395474988,26.325953267629643,cs_091339,1a,,True,local_amplitudes,,9
8.675,12.245961536650311,,channel,liu_weighted_median,72,72,0.0,1.1966085952452066,1.1966085952452066,2.808630846814783,0.3588243395474988,41.163821748130374,cs_091339,1a,,True,local_amplitudes,,9
